date,quarter,year,apple,microsoft,ibm
2016-06-14,2016-2,2016,97.459999,49.830002,151.059998
2016-06-15,2016-2,2016,97.139999,49.689999,150.679993
2016-06-16,2016-2,2016,97.550003,50.389999,151.059998
2016-06-17,2016-2,2016,95.330002,50.130001,151.990005
2016-06-20,2016-2,2016,95.099998,50.07,153.610001
2016-06-21,2016-2,2016,95.910004,51.189999,154.050003
2016-06-22,2016-2,2016,95.550003,50.990002,152.919998
2016-06-23,2016-2,2016,96.099998,51.91,155.350006
2016-06-24,2016-2,2016,93.400002,49.830002,146.589996
2016-06-27,2016-2,2016,92.040001,48.43,143.5
2016-06-28,2016-2,2016,93.589996,49.439999,145.699997
2016-06-29,2016-2,2016,94.400002,50.540001,148.460007
2016-06-30,2016-2,2016,95.599998,51.169998,151.779999
2016-07-01,2016-3,2016,95.889999,51.16,152.350006
2016-07-05,2016-3,2016,94.989998,51.169998,151.679993
2016-07-06,2016-3,2016,95.529999,51.380001,152.369995
2016-07-07,2016-3,2016,95.940002,51.380001,152.600006
2016-07-08,2016-3,2016,96.68,52.299999,154.460007
2016-07-11,2016-3,2016,96.980003,52.59,155.330002
2016-07-12,2016-3,2016,97.419998,53.209999,157.039993
2016-07-13,2016-3,2016,96.870003,53.509998,158.020004
2016-07-14,2016-3,2016,98.790001,53.740002,160.279999
2016-07-15,2016-3,2016,98.779999,53.700001,159.779999
2016-07-18,2016-3,2016,99.830002,53.959999,159.860001
2016-07-19,2016-3,2016,99.870003,53.09,159.580002
2016-07-20,2016-3,2016,99.959999,55.91,161.360001
2016-07-21,2016-3,2016,99.43,55.799999,160.449997
2016-07-22,2016-3,2016,98.660004,56.57,162.070007
2016-07-25,2016-3,2016,97.339996,56.73,162.649994
2016-07-26,2016-3,2016,96.669998,56.759998,162.119995
2016-07-27,2016-3,2016,102.949997,56.189999,161.830002
2016-07-28,2016-3,2016,104.339996,56.209999,161.369995
2016-07-29,2016-3,2016,104.209999,56.68,160.619995
2016-08-01,2016-3,2016,106.050003,56.580002,161.449997
2016-08-02,2016-3,2016,104.480003,56.580002,160.580002
2016-08-03,2016-3,2016,105.790001,56.970001,160.669998
2016-08-04,2016-3,2016,105.870003,57.389999,161.550003
2016-08-05,2016-3,2016,107.480003,57.959999,163.5
2016-08-08,2016-3,2016,108.370003,58.060001,162.039993
2016-08-09,2016-3,2016,108.809998,58.200001,161.770004
2016-08-10,2016-3,2016,108,58.02,162.080002
2016-08-11,2016-3,2016,107.93,58.299999,163.529999
2016-08-12,2016-3,2016,108.18,57.939999,161.949997
2016-08-15,2016-3,2016,109.480003,58.119999,161.880005
2016-08-16,2016-3,2016,109.379997,57.439999,160.699997
2016-08-17,2016-3,2016,109.220001,57.560001,160.440002
2016-08-18,2016-3,2016,109.080002,57.599998,161.360001
2016-08-19,2016-3,2016,109.360001,57.619999,160.039993
2016-08-22,2016-3,2016,108.510002,57.669998,160
2016-08-23,2016-3,2016,108.849998,57.889999,160.259995
2016-08-24,2016-3,2016,108.029999,57.950001,159.050003
2016-08-25,2016-3,2016,107.57,58.169998,158.630005
2016-08-26,2016-3,2016,106.940002,58.029999,158.320007
2016-08-29,2016-3,2016,106.82,58.099998,159.720001
2016-08-30,2016-3,2016,106,57.889999,159.399994
2016-08-31,2016-3,2016,106.099998,57.459999,158.880005
2016-09-01,2016-3,2016,106.730003,57.59,159.539993
2016-09-02,2016-3,2016,107.730003,57.669998,159.550003
2016-09-06,2016-3,2016,107.699997,57.610001,160.350006
2016-09-07,2016-3,2016,108.360001,57.66,161.639999
2016-09-08,2016-3,2016,105.519997,57.43,159
2016-09-09,2016-3,2016,103.129997,56.209999,155.690002
2016-09-12,2016-3,2016,105.440002,57.049999,158.289993
2016-09-13,2016-3,2016,107.949997,56.529999,155.809998
2016-09-14,2016-3,2016,111.769997,56.259998,154.050003
2016-09-15,2016-3,2016,115.57,57.189999,155.660004
2016-09-16,2016-3,2016,114.919998,57.25,153.839996
2016-09-19,2016-3,2016,113.580002,56.93,154.869995
2016-09-20,2016-3,2016,113.57,56.810001,154.449997
2016-09-21,2016-3,2016,113.550003,57.759998,155.529999
2016-09-22,2016-3,2016,114.620003,57.82,156.110001
2016-09-23,2016-3,2016,112.709999,57.43,154.979996
2016-09-26,2016-3,2016,112.879997,56.900002,153.979996
2016-09-27,2016-3,2016,113.089996,57.950001,156.770004
2016-09-28,2016-3,2016,113.949997,58.029999,158.289993
2016-09-29,2016-3,2016,112.18,57.400002,158.110001
2016-09-30,2016-3,2016,113.050003,57.599998,158.850006
2016-10-03,2016-4,2016,112.519997,57.419998,157.610001
2016-10-04,2016-4,2016,113,57.240002,156.460007
2016-10-05,2016-4,2016,113.050003,57.639999,157.080002
2016-10-06,2016-4,2016,113.889999,57.740002,156.880005
2016-10-07,2016-4,2016,114.059998,57.799999,155.669998
2016-10-10,2016-4,2016,116.050003,58.040001,157.020004
2016-10-11,2016-4,2016,116.300003,57.189999,154.789993
2016-10-12,2016-4,2016,117.339996,57.110001,154.289993
2016-10-13,2016-4,2016,116.980003,56.919998,153.720001
2016-10-14,2016-4,2016,117.629997,57.419998,154.449997
2016-10-17,2016-4,2016,117.550003,57.220001,154.770004
2016-10-18,2016-4,2016,117.470001,57.66,150.720001
2016-10-19,2016-4,2016,117.120003,57.529999,151.259995
2016-10-20,2016-4,2016,117.059998,57.25,151.520004
2016-10-21,2016-4,2016,116.599998,59.66,149.630005
2016-10-24,2016-4,2016,117.650002,61,150.570007
2016-10-25,2016-4,2016,118.25,60.990002,150.880005
2016-10-26,2016-4,2016,115.589996,60.630001,151.809998
2016-10-27,2016-4,2016,114.480003,60.099998,153.350006
2016-10-28,2016-4,2016,113.720001,59.869999,152.610001
2016-10-31,2016-4,2016,113.540001,59.919998,153.690002
2016-11-01,2016-4,2016,111.489998,59.799999,152.789993
2016-11-02,2016-4,2016,111.589996,59.43,151.949997
2016-11-03,2016-4,2016,109.830002,59.209999,152.369995
2016-11-04,2016-4,2016,108.839996,58.709999,152.429993
2016-11-07,2016-4,2016,110.410004,60.419998,155.720001
2016-11-08,2016-4,2016,111.059998,60.470001,155.169998
2016-11-09,2016-4,2016,110.879997,60.169998,154.809998
2016-11-10,2016-4,2016,107.790001,58.700001,160.220001
2016-11-11,2016-4,2016,108.43,59.02,161.270004
2016-11-14,2016-4,2016,105.709999,58.119999,158.210007
2016-11-15,2016-4,2016,107.110001,58.869999,158.669998
2016-11-16,2016-4,2016,109.989998,59.650002,159.289993
2016-11-17,2016-4,2016,109.949997,60.639999,159.800003
2016-11-18,2016-4,2016,110.059998,60.349998,160.389999
2016-11-21,2016-4,2016,111.730003,60.860001,162.770004
2016-11-22,2016-4,2016,111.800003,61.119999,162.669998
2016-11-23,2016-4,2016,111.230003,60.400002,161.979996
2016-11-25,2016-4,2016,111.790001,60.529999,163.139999
2016-11-28,2016-4,2016,111.57,60.610001,164.520004
2016-11-29,2016-4,2016,111.459999,61.09,163.529999
2016-11-30,2016-4,2016,110.519997,60.259998,162.220001
2016-12-01,2016-4,2016,109.489998,59.200001,159.820007
2016-12-02,2016-4,2016,109.900002,59.25,160.020004
2016-12-05,2016-4,2016,109.110001,60.220001,159.839996
2016-12-06,2016-4,2016,109.949997,59.950001,160.350006
2016-12-07,2016-4,2016,111.029999,61.369999,164.789993
2016-12-08,2016-4,2016,112.120003,61.009998,165.360001
2016-12-09,2016-4,2016,113.949997,61.970001,166.520004
2016-12-12,2016-4,2016,113.300003,62.169998,165.5
2016-12-13,2016-4,2016,115.190002,62.98,168.289993
2016-12-14,2016-4,2016,115.190002,62.68,168.509995
2016-12-15,2016-4,2016,115.82,62.580002,168.020004
2016-12-16,2016-4,2016,115.970001,62.299999,166.729996
2016-12-19,2016-4,2016,116.639999,63.619999,166.679993
2016-12-20,2016-4,2016,116.949997,63.540001,167.600006
2016-12-21,2016-4,2016,117.059998,63.540001,167.330002
2016-12-22,2016-4,2016,116.290001,63.549999,167.059998
2016-12-23,2016-4,2016,116.519997,63.240002,166.710007
2016-12-27,2016-4,2016,117.260002,63.279999,167.139999
2016-12-28,2016-4,2016,116.760002,62.990002,166.190002
2016-12-29,2016-4,2016,116.730003,62.900002,166.600006
2016-12-30,2016-4,2016,115.82,62.139999,165.990005
2017-01-03,2017-1,2017,116.150002,62.580002,167.190002
2017-01-04,2017-1,2017,116.019997,62.299999,169.259995
2017-01-05,2017-1,2017,116.610001,62.299999,168.699997
2017-01-06,2017-1,2017,117.910004,62.84,169.529999
2017-01-09,2017-1,2017,118.989998,62.639999,167.649994
2017-01-10,2017-1,2017,119.110001,62.619999,165.520004
2017-01-11,2017-1,2017,119.75,63.189999,167.75
2017-01-12,2017-1,2017,119.25,62.610001,167.949997
2017-01-13,2017-1,2017,119.040001,62.700001,167.339996
2017-01-17,2017-1,2017,120,62.529999,167.889999
2017-01-18,2017-1,2017,119.989998,62.5,166.800003
2017-01-19,2017-1,2017,119.779999,62.299999,166.809998
2017-01-20,2017-1,2017,120,62.740002,170.550003
2017-01-23,2017-1,2017,120.080002,62.959999,171.029999
2017-01-24,2017-1,2017,119.970001,63.52,175.899994
2017-01-25,2017-1,2017,121.879997,63.68,178.289993
2017-01-26,2017-1,2017,121.940002,64.269997,178.660004
2017-01-27,2017-1,2017,121.949997,65.779999,177.300003
2017-01-30,2017-1,2017,121.629997,65.129997,175.800003
2017-01-31,2017-1,2017,121.349998,64.650002,174.520004
2017-02-01,2017-1,2017,128.75,63.580002,174.289993
2017-02-02,2017-1,2017,128.529999,63.169998,174.580002
2017-02-03,2017-1,2017,129.080002,63.68,175.820007
2017-02-06,2017-1,2017,130.289993,63.639999,175.860001
2017-02-07,2017-1,2017,131.529999,63.43,178.460007
2017-02-08,2017-1,2017,132.039993,63.34,176.169998
2017-02-09,2017-1,2017,132.419998,64.059998,177.210007
2017-02-10,2017-1,2017,132.119995,64,178.679993
2017-02-13,2017-1,2017,133.289993,64.720001,179.360001
2017-02-14,2017-1,2017,135.020004,64.57,180.130005
2017-02-15,2017-1,2017,135.509995,64.529999,181.679993
2017-02-16,2017-1,2017,135.350006,64.519997,181.429993
2017-02-17,2017-1,2017,135.720001,64.620003,180.669998
2017-02-21,2017-1,2017,136.699997,64.489998,180.259995
2017-02-22,2017-1,2017,137.110001,64.360001,181.149994
2017-02-23,2017-1,2017,136.529999,64.620003,181.649994
2017-02-24,2017-1,2017,136.660004,64.620003,181.350006
2017-02-27,2017-1,2017,136.929993,64.230003,179.399994
2017-02-28,2017-1,2017,136.990005,63.98,179.820007
2017-03-01,2017-1,2017,139.789993,64.940002,181.949997
2017-03-02,2017-1,2017,138.960007,64.010002,180.529999
2017-03-03,2017-1,2017,139.779999,64.25,180.050003
2017-03-06,2017-1,2017,139.339996,64.269997,180.470001
2017-03-07,2017-1,2017,139.520004,64.400002,180.380005
2017-03-08,2017-1,2017,139,64.989998,179.449997
2017-03-09,2017-1,2017,138.679993,64.730003,177.179993
2017-03-10,2017-1,2017,139.139999,64.93,177.830002
2017-03-13,2017-1,2017,139.199997,64.709999,176.460007
2017-03-14,2017-1,2017,138.990005,64.410004,175.720001
2017-03-15,2017-1,2017,140.460007,64.75,175.809998
2017-03-16,2017-1,2017,140.690002,64.639999,177.240005
2017-03-17,2017-1,2017,139.990005,64.870003,175.649994
2017-03-20,2017-1,2017,141.460007,64.93,175.699997
2017-03-21,2017-1,2017,139.839996,64.209999,173.880005
2017-03-22,2017-1,2017,141.419998,65.029999,174.779999
2017-03-23,2017-1,2017,140.919998,64.870003,174.820007
2017-03-24,2017-1,2017,140.639999,64.980003,173.830002
2017-03-27,2017-1,2017,140.880005,65.099998,173.770004
2017-03-28,2017-1,2017,143.800003,65.290001,174.509995
2017-03-29,2017-1,2017,144.119995,65.470001,173.940002
2017-03-30,2017-1,2017,143.929993,65.709999,173.860001
2017-03-31,2017-1,2017,143.660004,65.860001,174.139999
2017-04-03,2017-2,2017,143.699997,65.550003,174.5
2017-04-04,2017-2,2017,144.770004,65.730003,174.520004
2017-04-05,2017-2,2017,144.020004,65.559998,172.880005
2017-04-06,2017-2,2017,143.660004,65.730003,172.449997
2017-04-07,2017-2,2017,143.339996,65.68,172.139999
2017-04-10,2017-2,2017,143.169998,65.529999,171.199997
2017-04-11,2017-2,2017,141.630005,65.480003,170.580002
2017-04-12,2017-2,2017,141.800003,65.230003,170.660004
2017-04-13,2017-2,2017,141.050003,64.949997,169.529999
2017-04-17,2017-2,2017,141.830002,65.480003,171.100006
2017-04-18,2017-2,2017,141.199997,65.389999,170.050003
2017-04-19,2017-2,2017,140.679993,65.040001,161.690002
2017-04-20,2017-2,2017,142.440002,65.5,162.300003
2017-04-21,2017-2,2017,142.270004,66.400002,160.380005
2017-04-24,2017-2,2017,143.639999,67.529999,160.75
2017-04-25,2017-2,2017,144.529999,67.919998,160.389999
2017-04-26,2017-2,2017,143.679993,67.830002,160.059998
2017-04-27,2017-2,2017,143.789993,68.269997,160.320007
2017-04-28,2017-2,2017,143.649994,68.459999,160.289993
2017-05-01,2017-2,2017,146.580002,69.410004,158.839996
2017-05-02,2017-2,2017,147.509995,69.300003,159.100006
2017-05-03,2017-2,2017,147.059998,69.080002,158.630005
2017-05-04,2017-2,2017,146.529999,68.809998,159.050003
2017-05-05,2017-2,2017,148.960007,69,155.050003
2017-05-08,2017-2,2017,153.009995,68.940002,153.029999
2017-05-09,2017-2,2017,153.990005,69.040001,152.110001
2017-05-10,2017-2,2017,153.259995,69.309998,151.25
2017-05-11,2017-2,2017,153.949997,68.459999,150.649994
2017-05-12,2017-2,2017,156.100006,68.379997,150.369995
2017-05-15,2017-2,2017,155.699997,68.43,151.509995
2017-05-16,2017-2,2017,155.470001,69.410004,153.679993
2017-05-17,2017-2,2017,150.25,67.480003,150.929993
2017-05-18,2017-2,2017,152.539993,67.709999,150.779999
2017-05-19,2017-2,2017,153.059998,67.690002,151.979996
2017-05-22,2017-2,2017,153.990005,68.449997,152.639999
2017-05-23,2017-2,2017,153.800003,68.68,152.029999
2017-05-24,2017-2,2017,153.339996,68.769997,152.509995
2017-05-25,2017-2,2017,153.869995,69.620003,153.199997
2017-05-26,2017-2,2017,153.610001,69.959999,152.490005
2017-05-30,2017-2,2017,153.669998,70.410004,151.729996
2017-05-31,2017-2,2017,152.759995,69.839996,152.630005
2017-06-01,2017-2,2017,153.179993,70.099998,152.669998
2017-06-02,2017-2,2017,155.449997,71.760002,152.050003
2017-06-05,2017-2,2017,153.929993,72.279999,152.410004
2017-06-06,2017-2,2017,154.449997,72.519997,152.369995
2017-06-07,2017-2,2017,155.369995,72.389999,150.979996
2017-06-08,2017-2,2017,154.990005,71.949997,152.100006
2017-06-09,2017-2,2017,148.979996,70.32,154.100006
2017-06-12,2017-2,2017,145.419998,69.779999,155.179993
2017-06-13,2017-2,2017,146.589996,70.650002,154.25
2017-06-14,2017-2,2017,145.160004,70.269997,153.809998
2017-06-15,2017-2,2017,144.289993,69.900002,154.220001
2017-06-16,2017-2,2017,142.270004,70,155.380005
2017-06-19,2017-2,2017,146.339996,70.870003,154.839996
2017-06-20,2017-2,2017,145.009995,69.910004,154.949997
2017-06-21,2017-2,2017,145.869995,70.269997,153.789993
2017-06-22,2017-2,2017,145.630005,70.260002,154.399994
2017-06-23,2017-2,2017,146.279999,71.209999,154.110001
2017-06-26,2017-2,2017,145.820007,70.529999,155.229996
2017-06-27,2017-2,2017,143.729996,69.209999,154.75
2017-06-28,2017-2,2017,145.830002,69.800003,155.320007
2017-06-29,2017-2,2017,143.679993,68.489998,154.130005
2017-06-30,2017-2,2017,144.020004,68.93,153.830002
2017-07-03,2017-3,2017,143.5,68.169998,155.580002
2017-07-05,2017-3,2017,144.089996,69.080002,153.669998
2017-07-06,2017-3,2017,142.729996,68.57,152.360001
2017-07-07,2017-3,2017,144.179993,69.459999,152.940002
2017-07-10,2017-3,2017,145.059998,69.980003,153.419998
2017-07-11,2017-3,2017,145.529999,69.989998,153.190002
2017-07-12,2017-3,2017,145.740005,71.150002,153.699997
2017-07-13,2017-3,2017,147.770004,71.769997,153.630005
2017-07-14,2017-3,2017,149.039993,72.779999,154.240005
2017-07-17,2017-3,2017,149.559998,73.349998,153.009995
2017-07-18,2017-3,2017,150.080002,73.300003,154
2017-07-19,2017-3,2017,151.020004,73.860001,147.529999
2017-07-20,2017-3,2017,150.339996,74.220001,147.660004
2017-07-21,2017-3,2017,150.270004,73.790001,147.080002
2017-07-24,2017-3,2017,152.089996,73.599998,145.990005
2017-07-25,2017-3,2017,152.740005,74.190002,146.190002
2017-07-26,2017-3,2017,153.460007,74.050003,145.360001
2017-07-27,2017-3,2017,150.559998,73.160004,145.070007
2017-07-28,2017-3,2017,149.5,73.040001,144.289993
2017-07-31,2017-3,2017,148.729996,72.699997,144.669998
2017-08-01,2017-3,2017,150.050003,72.580002,145.300003
2017-08-02,2017-3,2017,157.139999,72.260002,144.449997
2017-08-03,2017-3,2017,155.570007,72.150002,144.940002
2017-08-04,2017-3,2017,156.389999,72.68,145.160004
2017-08-07,2017-3,2017,158.809998,72.400002,143.470001
2017-08-08,2017-3,2017,160.080002,72.790001,142.110001
2017-08-09,2017-3,2017,161.059998,72.470001,141.770004
2017-08-10,2017-3,2017,155.320007,71.410004,141.839996
2017-08-11,2017-3,2017,157.479996,72.5,141.839996
2017-08-14,2017-3,2017,159.850006,73.589996,142.320007
2017-08-15,2017-3,2017,161.600006,73.220001,142.070007
2017-08-16,2017-3,2017,160.949997,73.650002,142.5
2017-08-17,2017-3,2017,157.860001,72.400002,140.699997
2017-08-18,2017-3,2017,157.5,72.489998,139.699997
2017-08-21,2017-3,2017,157.210007,72.150002,140.330002
2017-08-22,2017-3,2017,159.779999,73.160004,141.009995
2017-08-23,2017-3,2017,159.979996,72.720001,142.139999
2017-08-24,2017-3,2017,159.270004,72.690002,142.940002
2017-08-25,2017-3,2017,159.860001,72.82,143.740005
2017-08-28,2017-3,2017,161.470001,72.830002,142.509995
2017-08-29,2017-3,2017,162.910004,73.050003,143.139999
2017-08-30,2017-3,2017,163.350006,74.010002,142.559998
2017-08-31,2017-3,2017,164,74.769997,143.029999
2017-09-01,2017-3,2017,164.050003,73.940002,144.080002
2017-09-05,2017-3,2017,162.080002,73.610001,143.039993
2017-09-06,2017-3,2017,161.910004,73.400002,143.820007
2017-09-07,2017-3,2017,161.259995,74.339996,142.899994
2017-09-08,2017-3,2017,158.630005,73.980003,142.449997
2017-09-11,2017-3,2017,161.5,74.760002,144.860001
2017-09-12,2017-3,2017,160.860001,74.68,145.759995
2017-09-13,2017-3,2017,159.649994,75.209999,145.990005
2017-09-14,2017-3,2017,158.279999,74.769997,145.539993
2017-09-15,2017-3,2017,159.880005,75.309998,144.820007
2017-09-18,2017-3,2017,158.669998,75.160004,144.550003
2017-09-19,2017-3,2017,158.729996,75.440002,144.389999
2017-09-20,2017-3,2017,156.070007,74.940002,145.880005
2017-09-21,2017-3,2017,153.389999,74.209999,145.259995
2017-09-22,2017-3,2017,151.889999,74.410004,145.130005
2017-09-25,2017-3,2017,150.550003,73.260002,145.869995
2017-09-26,2017-3,2017,153.139999,73.260002,146.559998
2017-09-27,2017-3,2017,154.229996,73.849998,145.660004
2017-09-28,2017-3,2017,153.279999,73.870003,145.660004
2017-09-29,2017-3,2017,154.119995,74.489998,145.080002
2017-10-02,2017-4,2017,153.809998,74.610001,146.660004
2017-10-03,2017-4,2017,154.479996,74.260002,146.779999
2017-10-04,2017-4,2017,153.479996,74.690002,146.479996
2017-10-05,2017-4,2017,155.389999,75.970001,146.720001
2017-10-06,2017-4,2017,155.300003,76,146.479996
2017-10-09,2017-4,2017,155.839996,76.290001,147.389999
2017-10-10,2017-4,2017,155.899994,76.290001,148.5
2017-10-11,2017-4,2017,156.550003,76.419998,147.619995
2017-10-12,2017-4,2017,156,77.120003,147.029999
2017-10-13,2017-4,2017,156.990005,77.489998,147.100006
2017-10-16,2017-4,2017,159.880005,77.650002,146.830002
2017-10-17,2017-4,2017,160.470001,77.589996,146.539993
2017-10-18,2017-4,2017,159.759995,77.610001,159.529999
2017-10-19,2017-4,2017,155.979996,77.910004,160.899994
2017-10-20,2017-4,2017,156.25,78.809998,162.070007
2017-10-23,2017-4,2017,156.169998,78.830002,159.550003
2017-10-24,2017-4,2017,157.100006,78.860001,155.880005
2017-10-25,2017-4,2017,156.410004,78.629997,153.5
2017-10-26,2017-4,2017,157.410004,78.760002,153.600006
2017-10-27,2017-4,2017,163.050003,83.809998,153.679993
2017-10-30,2017-4,2017,166.720001,83.889999,154.360001
2017-10-31,2017-4,2017,169.039993,83.18,154.059998
2017-11-01,2017-4,2017,166.889999,83.18,154.029999
2017-11-02,2017-4,2017,168.110001,84.050003,153.350006
2017-11-03,2017-4,2017,172.5,84.139999,151.580002
2017-11-06,2017-4,2017,174.25,84.470001,150.839996
2017-11-07,2017-4,2017,174.809998,84.269997,151.350006
2017-11-08,2017-4,2017,176.240005,84.559998,151.570007
2017-11-09,2017-4,2017,175.880005,84.089996,150.300003
2017-11-10,2017-4,2017,174.669998,83.870003,149.160004
2017-11-13,2017-4,2017,173.970001,83.93,148.399994
2017-11-14,2017-4,2017,171.339996,84.050003,148.889999
2017-11-15,2017-4,2017,169.080002,82.980003,147.100006
2017-11-16,2017-4,2017,171.100006,83.199997,149.119995
2017-11-17,2017-4,2017,170.149994,82.400002,148.970001
2017-11-20,2017-4,2017,169.979996,82.529999,150.509995
2017-11-21,2017-4,2017,173.139999,83.720001,151.949997
2017-11-22,2017-4,2017,174.960007,83.110001,151.770004
2017-11-24,2017-4,2017,174.970001,83.260002,151.839996
2017-11-27,2017-4,2017,174.089996,83.870003,151.979996
2017-11-28,2017-4,2017,173.070007,84.879997,152.470001
2017-11-29,2017-4,2017,169.479996,83.339996,153.550003
2017-11-30,2017-4,2017,171.850006,84.169998,153.970001
2017-12-01,2017-4,2017,171.050003,84.260002,154.759995
2017-12-04,2017-4,2017,169.800003,81.080002,156.460007
2017-12-05,2017-4,2017,169.639999,81.589996,155.350006
2017-12-06,2017-4,2017,169.009995,82.779999,154.100006
2017-12-07,2017-4,2017,169.320007,82.489998,153.570007
2017-12-08,2017-4,2017,169.369995,84.160004,154.809998
2017-12-11,2017-4,2017,172.669998,85.230003,155.410004
2017-12-12,2017-4,2017,171.699997,85.580002,156.740005
2017-12-13,2017-4,2017,172.270004,85.349998,153.910004
2017-12-14,2017-4,2017,172.220001,84.690002,154
2017-12-15,2017-4,2017,173.970001,86.849998,152.5
2017-12-18,2017-4,2017,176.419998,86.379997,153.330002
2017-12-19,2017-4,2017,174.539993,85.830002,153.229996
2017-12-20,2017-4,2017,174.350006,85.519997,152.949997
2017-12-21,2017-4,2017,175.009995,85.5,151.5
2017-12-22,2017-4,2017,175.009995,85.510002,152.5
2017-12-26,2017-4,2017,170.570007,85.400002,152.830002
2017-12-27,2017-4,2017,170.600006,85.709999,153.130005
2017-12-28,2017-4,2017,171.080002,85.720001,154.039993
2017-12-29,2017-4,2017,169.229996,85.540001,153.419998
2018-01-02,2018-1,2018,172.259995,85.949997,154.25
2018-01-03,2018-1,2018,172.229996,86.349998,158.490005
2018-01-04,2018-1,2018,173.029999,87.110001,161.699997
2018-01-05,2018-1,2018,175,88.190002,162.490005
2018-01-08,2018-1,2018,174.350006,88.279999,163.470001
2018-01-09,2018-1,2018,174.330002,88.220001,163.830002
2018-01-10,2018-1,2018,174.289993,87.82,164.179993
2018-01-11,2018-1,2018,175.279999,88.080002,164.199997
2018-01-12,2018-1,2018,177.089996,89.599998,163.139999
2018-01-16,2018-1,2018,176.190002,88.349998,163.850006
2018-01-17,2018-1,2018,179.100006,90.139999,168.649994
2018-01-18,2018-1,2018,179.259995,90.099998,169.119995
2018-01-19,2018-1,2018,178.460007,90,162.369995
2018-01-22,2018-1,2018,177,91.610001,162.600006
2018-01-23,2018-1,2018,177.039993,91.900002,166.25
2018-01-24,2018-1,2018,174.220001,91.82,165.369995
2018-01-25,2018-1,2018,171.110001,92.330002,165.470001
2018-01-26,2018-1,2018,171.509995,94.059998,167.339996
2018-01-29,2018-1,2018,167.960007,93.919998,166.800003
2018-01-30,2018-1,2018,166.970001,92.739998,163.619995
2018-01-31,2018-1,2018,167.429993,95.010002,163.699997
2018-02-01,2018-1,2018,167.779999,94.260002,162.399994
2018-02-02,2018-1,2018,160.5,91.779999,159.029999
2018-02-05,2018-1,2018,156.490005,88,152.529999
2018-02-06,2018-1,2018,163.029999,91.330002,155.339996
2018-02-07,2018-1,2018,159.539993,89.610001,153.850006
2018-02-08,2018-1,2018,155.149994,85.010002,147.589996
2018-02-09,2018-1,2018,156.410004,88.18,149.509995
2018-02-12,2018-1,2018,162.710007,89.129997,151.399994
2018-02-13,2018-1,2018,164.339996,89.830002,150.75
2018-02-14,2018-1,2018,167.369995,90.809998,154.759995
2018-02-15,2018-1,2018,172.990005,92.660004,156.009995
2018-02-16,2018-1,2018,172.429993,92,156.179993
2018-02-20,2018-1,2018,171.850006,92.720001,155.160004
2018-02-21,2018-1,2018,171.070007,91.489998,153.960007
2018-02-22,2018-1,2018,172.5,91.730003,153.179993
2018-02-23,2018-1,2018,175.5,94.059998,155.520004
2018-02-26,2018-1,2018,178.970001,95.419998,158.580002
2018-02-27,2018-1,2018,178.389999,94.199997,156.550003
2018-02-28,2018-1,2018,178.119995,93.769997,155.830002
2018-03-01,2018-1,2018,175,92.849998,153.809998
2018-03-02,2018-1,2018,176.210007,93.050003,154.490005
2018-03-05,2018-1,2018,176.820007,93.639999,156.949997
2018-03-06,2018-1,2018,176.669998,93.32,155.720001
2018-03-07,2018-1,2018,175.029999,93.860001,158.320007
2018-03-08,2018-1,2018,176.940002,94.43,156.210007
2018-03-09,2018-1,2018,179.979996,96.540001,159.309998
2018-03-12,2018-1,2018,181.720001,96.769997,160.259995
2018-03-13,2018-1,2018,179.970001,94.410004,159.320007
2018-03-14,2018-1,2018,178.440002,93.849998,158.119995
2018-03-15,2018-1,2018,178.649994,94.18,159.610001
2018-03-16,2018-1,2018,178.020004,94.599998,160.259995
2018-03-19,2018-1,2018,175.300003,92.889999,157.350006
2018-03-20,2018-1,2018,175.240005,93.129997,156.199997
2018-03-21,2018-1,2018,171.270004,92.480003,156.690002
2018-03-22,2018-1,2018,168.850006,89.790001,152.089996
2018-03-23,2018-1,2018,164.940002,87.18,148.889999
2018-03-26,2018-1,2018,172.770004,93.779999,153.369995
2018-03-27,2018-1,2018,168.339996,89.470001,151.910004
2018-03-28,2018-1,2018,166.479996,89.389999,152.520004
2018-03-29,2018-1,2018,167.779999,91.269997,153.429993
2018-04-02,2018-2,2018,166.679993,88.519997,150.070007
2018-04-03,2018-2,2018,168.389999,89.709999,149.850006
2018-04-04,2018-2,2018,171.610001,92.330002,154.119995
2018-04-05,2018-2,2018,172.800003,92.379997,154.029999
2018-04-06,2018-2,2018,168.380005,90.230003,150.570007
2018-04-09,2018-2,2018,170.050003,90.769997,152.690002
2018-04-10,2018-2,2018,173.25,92.879997,155.389999
2018-04-11,2018-2,2018,172.440002,91.860001,155.360001
2018-04-12,2018-2,2018,174.139999,93.580002,158.070007
2018-04-13,2018-2,2018,174.729996,93.080002,156.710007
2018-04-16,2018-2,2018,175.820007,94.169998,157.889999
2018-04-17,2018-2,2018,178.240005,96.07,160.910004
2018-04-18,2018-2,2018,177.839996,96.440002,148.789993
2018-04-19,2018-2,2018,172.800003,96.110001,147.699997
2018-04-20,2018-2,2018,165.720001,95,144.899994
2018-04-23,2018-2,2018,165.240005,95.349998,145.860001
2018-04-24,2018-2,2018,162.940002,93.120003,145.559998
2018-04-25,2018-2,2018,163.649994,92.309998,145.940002
2018-04-26,2018-2,2018,164.220001,94.260002,146.720001
2018-04-27,2018-2,2018,162.320007,95.82,146.479996
